2014-05-09-13-12-32-393,-0.767312,0.205244,0.368839,-0.482768,-0.00610344,-0.00656277,0.00618961,41.0773,-0.197053,373.005
2014-05-09-13-12-32-427,-0.767879,0.204577,0.369024,-0.482008,0.00453785,0.00366158,-0.00100155,41.0773,-0.197053,373.005
2014-05-09-13-12-32-462,-0.768437,0.204368,0.369387,-0.480929,0.0105408,-0.00407231,0.00635133,41.0773,-0.197053,373.005
2014-05-09-13-12-32-496,-0.768692,0.204809,0.369207,-0.48047,0.0136872,-0.00522506,0.00619635,41.0773,-0.197053,373.005
2014-05-09-13-12-32-530,-0.768575,0.20636,0.36926,-0.479954,0.0187224,-0.0106872,0.00238401,41.0773,-0.197053,373.005
2014-05-09-13-12-32-565,-0.76835,0.20833,0.369696,-0.479125,0.00559016,-0.0047704,0.00336175,41.0773,-0.197053,373.005
2014-05-09-13-12-32-599,-0.768339,0.2103,0.370465,-0.477688,-0.0207582,0.00153322,0.00365553,41.0773,-0.197053,373.005
2014-05-09-13-12-32-634,-0.768629,0.212037,0.371533,-0.475619,-0.013259,0.0249517,0.00399767,41.0773,-0.197053,373.005
2014-05-09-13-12-32-668,-0.768931,0.214039,0.372601,-0.473393,0.00479346,0.0133702,0.0151868,41.0773,-0.197053,373.005
2014-05-09-13-12-32-702,-0.768999,0.216455,0.373189,-0.471719,0.0177146,-0.00124652,0.0208946,41.0773,-0.197053,373.005
2014-05-09-13-12-32-737,-0.769047,0.219178,0.37306,-0.470483,0.00571335,0.000842607,0.0203115,41.0773,-0.197053,373.005
2014-05-09-13-12-32-771,-0.769476,0.223018,0.372426,-0.468474,-0.0164273,0.0244647,0.0134116,41.0773,-0.197053,373.005
2014-05-09-13-12-32-806,-0.769962,0.225258,0.37209,-0.466868,-0.0367004,0.00898038,0.0139658,41.0773,-0.197053,373.005
2014-05-09-13-12-32-840,-0.770369,0.226517,0.372451,-0.465297,-0.0323201,0.0080555,0.0184412,41.0773,-0.197053,373.005
2014-05-09-13-12-32-874,-0.770616,0.226491,0.373866,-0.463765,-0.0343802,0.0113815,0.0323693,41.0773,-0.197053,373.005
2014-05-09-13-12-32-909,-0.771384,0.226561,0.374394,-0.462023,-0.00902886,0.00959205,0.0328794,41.0773,-0.197053,373.005
2014-05-09-13-12-32-943,-0.772287,0.226879,0.374363,-0.460382,0.00222165,0.0118533,0.0317429,41.0773,-0.197053,373.005
2014-05-09-13-12-32-977,-0.772667,0.227299,0.374219,-0.459653,0.00311614,-0.0151012,0.0363061,41.0773,-0.197053,373.005
2014-05-09-13-12-33-011,-0.772435,0.227347,0.374323,-0.459934,-0.00901305,-0.0194203,0.0429145,41.0773,-0.197053,373.005
2014-05-09-13-12-33-046,-0.771972,0.22743,0.374399,-0.460608,-0.0141086,-0.014071,0.0304896,41.0773,-0.197053,373.005
2014-05-09-13-12-33-080,-0.77017,0.227734,0.375378,-0.462674,-0.0169212,0.00493945,0.00520876,41.0773,-0.197053,373.005
2014-05-09-13-12-33-115,-0.768795,0.228052,0.375893,-0.464383,-0.0364649,0.00397652,0.00133919,41.0773,-0.197053,373.005
2014-05-09-13-12-33-149,-0.767937,0.226437,0.377368,-0.465395,-0.040103,-0.00525663,0.00747296,41.0773,-0.197053,373.005
2014-05-09-13-12-33-183,-0.767508,0.223874,0.37836,-0.466536,-0.0366167,-0.00367099,-0.00557839,41.0773,-0.197053,373.005
2014-05-09-13-12-33-218,-0.767454,0.220985,0.378771,-0.467667,-0.0205279,-0.0107652,-0.0116179,41.0773,-0.197053,373.005
2014-05-09-13-12-33-252,-0.767578,0.218222,0.378765,-0.468764,-0.00468291,0.00869978,-0.0117227,41.0773,-0.197053,373.005
2014-05-09-13-12-33-287,-0.767587,0.215647,0.378381,-0.47025,-0.0116394,-0.00630993,-0.0211422,41.0773,-0.197053,373.005
2014-05-09-13-12-33-321,-0.768092,0.21301,0.377714,-0.471162,-0.00739692,0.0017404,-0.0244307,41.0773,-0.197053,373.005
2014-05-09-13-12-33-356,-0.768039,0.211257,0.377334,-0.472341,-0.0136807,-0.00373678,-0.0364519,41.0773,-0.197053,373.005
2014-05-09-13-12-33-389,-0.768131,0.209443,0.377294,-0.473031,-0.0217195,-0.00669162,-0.0234282,41.0773,-0.197053,373.005
2014-05-09-13-12-33-424,-0.76867,0.208566,0.37783,-0.472114,-0.0146267,0.00521507,-0.0176067,41.0773,-0.197053,373.005
2014-05-09-13-12-33-458,-0.769148,0.20801,0.379061,-0.47059,-0.0104267,0.00155365,-0.0107276,41.0773,-0.197053,373.005
2014-05-09-13-12-33-493,-0.769818,0.207655,0.380703,-0.468321,-0.00333944,0.00757203,-0.00965599,41.0773,-0.197053,373.005
2014-05-09-13-12-33-527,-0.770682,0.20727,0.382281,-0.465778,-0.00972177,0.00203005,-0.00705525,41.0773,-0.197053,373.005
2014-05-09-13-12-33-562,-0.771689,0.206921,0.383252,-0.463463,0.0057396,-0.000424143,0.00778413,41.0773,-0.197053,373.005
2014-05-09-13-12-33-596,-0.772701,0.206987,0.383397,-0.461623,0.0135146,-0.0107178,0.00762303,41.0773,-0.197053,373.005
2014-05-09-13-12-33-631,-0.773704,0.207553,0.383187,-0.45986,0.0119754,-0.00454391,0.0147795,41.0773,-0.197053,373.005
2014-05-09-13-12-33-665,-0.77422,0.208284,0.383421,-0.458465,-0.005735,-0.00827363,0.0184801,41.0773,-0.197053,373.005
2014-05-09-13-12-33-699,-0.774504,0.208497,0.384618,-0.456882,-0.00727992,-0.0135246,0.0253113,41.0773,-0.197053,373.005
2014-05-09-13-12-33-733,-0.774329,0.208658,0.385352,-0.456487,-0.00450033,0.00403165,0.0196609,41.0773,-0.197053,373.005
2014-05-09-13-12-33-768,-0.773988,0.208825,0.385672,-0.456718,0.00114751,-0.0117412,0.0217217,41.0773,-0.197053,373.005
2014-05-09-13-12-33-802,-0.773807,0.208666,0.385426,-0.457305,-0.00679318,-0.00188534,0.00465491,41.0773,-0.197053,373.005
2014-05-09-13-12-33-837,-0.77401,0.207898,0.385273,-0.457441,-0.0262943,0.00548353,0.00165974,41.0773,-0.197053,373.005
2014-05-09-13-12-33-871,-0.774426,0.206206,0.385136,-0.457617,-0.0383,0.00480775,-0.000197479,41.0773,-0.197053,373.005
2014-05-09-13-12-33-905,-0.774983,0.203783,0.38485,-0.458001,-0.0318174,0.00580561,0.00397117,41.0773,-0.197053,373.005
2014-05-09-13-12-33-940,-0.775729,0.200687,0.384874,-0.458085,-0.0342688,0.00140827,0.00321613,41.0773,-0.197053,373.005
2014-05-09-13-12-33-974,-0.776623,0.195952,0.385574,-0.458031,-0.0177308,-0.00514866,-0.00166233,41.0773,-0.197053,373.005
2014-05-09-13-12-34-009,-0.777137,0.192581,0.386339,-0.457944,-0.011009,0.00893434,0.00312773,41.0773,-0.197053,373.005
2014-05-09-13-12-34-043,-0.777767,0.189255,0.387243,-0.457498,-0.00383193,0.00930639,-0.00513995,41.0773,-0.197053,373.005
2014-05-09-13-12-34-077,-0.778257,0.185981,0.388387,-0.457037,-0.00159213,0.00500412,-0.00220957,41.0773,-0.197053,373.005
2014-05-09-13-12-34-112,-0.778568,0.18284,0.38972,-0.456639,0.00438086,0.000703025,-0.0106578,41.0773,-0.197053,373.005
2014-05-09-13-12-34-146,-0.778828,0.179792,0.391167,-0.45617,0.0188557,-0.0149216,-0.00226737,41.0773,-0.197053,373.005
2014-05-09-13-12-34-180,-0.77899,0.177091,0.392418,-0.455876,0.0275018,-0.0112722,0.00106337,41.0773,-0.197053,373.005
2014-05-09-13-12-34-215,-0.778946,0.174572,0.393393,-0.456081,0.0266742,-0.00597622,0.00879989,41.0773,-0.197053,373.005
2014-05-09-13-12-34-250,-0.778688,0.172272,0.394218,-0.456683,0.021795,-0.000206893,0.00524781,41.0773,-0.197053,373.005
2014-05-09-13-12-34-284,-0.777939,0.169075,0.395601,-0.457956,0.00347625,-0.0038473,-0.00296464,41.0773,-0.197053,373.005
2014-05-09-13-12-34-318,-0.777271,0.167001,0.396808,-0.458807,-0.000493009,0.000234291,-0.0162143,41.0773,-0.197053,373.005
2014-05-09-13-12-34-352,-0.776709,0.165487,0.398067,-0.459216,-0.00612563,0.00138494,-0.0222974,41.0773,-0.197053,373.005
2014-05-09-13-12-34-387,-0.776273,0.164179,0.399366,-0.459297,-0.00329228,-0.00518224,-0.0210093,41.0773,-0.197053,373.005
2014-05-09-13-12-34-421,-0.776242,0.162833,0.400371,-0.458951,-0.00903097,-0.00179381,-0.0230262,41.0773,-0.197053,373.005
2014-05-09-13-12-34-455,-0.776441,0.161494,0.401317,-0.458261,0.00114755,-0.00441145,-0.0198151,41.0773,-0.197053,373.005
2014-05-09-13-12-34-490,-0.77697,0.161069,0.401597,-0.457268,-0.0051204,-0.000944295,-0.0153545,41.0773,-0.197053,373.005
2014-05-09-13-12-34-524,-0.777443,0.161377,0.401702,-0.456263,-0.0122683,-0.00452575,-0.00620405,41.0773,-0.197053,373.005
2014-05-09-13-12-34-559,-0.777661,0.162371,0.401838,-0.455418,-0.0243197,-0.0112827,0.000391908,41.0773,-0.197053,373.005
2014-05-09-13-12-34-593,-0.777847,0.163725,0.402941,-0.453637,-0.0245427,0.00177215,0.00466704,41.0773,-0.197053,373.005
2014-05-09-13-12-34-627,-0.778011,0.164023,0.404364,-0.45198,-0.0166954,0.00480886,0.0127518,41.0773,-0.197053,373.005
2014-05-09-13-12-34-662,-0.778302,0.163919,0.406146,-0.449913,-0.0147844,-0.000466757,0.0158655,41.0773,-0.197053,373.005
2014-05-09-13-12-34-696,-0.778594,0.163652,0.4078,-0.448005,0.000473217,-0.00483503,0.0151468,41.0773,-0.197053,373.005
2014-05-09-13-12-34-730,-0.778935,0.163366,0.40905,-0.446374,-0.000634603,-0.00971851,0.018223,41.0773,-0.197053,373.005
2014-05-09-13-12-34-765,-0.779456,0.163064,0.409638,-0.445033,0.00207676,0.000885098,0.0176652,41.0773,-0.197053,373.005
2014-05-09-13-12-34-799,-0.780032,0.162469,0.409878,-0.444021,0.0013655,0.00798455,0.0230492,41.0773,-0.197053,373.005
2014-05-09-13-12-34-833,-0.780204,0.161599,0.410399,-0.443553,0.00697814,-0.0112341,0.0114617,41.0773,-0.197053,373.005
2014-05-09-13-12-34-868,-0.780224,0.16087,0.41094,-0.443282,0.00919805,0.0039578,0.0077953,41.0773,-0.197053,373.005
2014-05-09-13-12-34-902,-0.779899,0.160457,0.411655,-0.443341,0.000404858,0.00269002,0.00222385,41.0773,-0.197053,373.005
2014-05-09-13-12-34-936,-0.780019,0.160424,0.411799,-0.443008,0.00278362,0.000419159,0.00483073,41.0773,-0.197053,373.005
2014-05-09-13-12-34-971,-0.780243,0.160618,0.411429,-0.442886,-0.00429082,-0.0136763,0.00708876,41.0773,-0.197053,373.005
2014-05-09-13-12-35-005,-0.780553,0.160921,0.410713,-0.442895,-0.0021485,-0.00193984,0.0146396,41.0773,-0.197053,373.005
2014-05-09-13-12-35-039,-0.780871,0.161227,0.409839,-0.443033,-0.00834339,-0.0100029,0.00862823,41.0773,-0.197053,373.005
2014-05-09-13-12-35-074,-0.781291,0.161424,0.408802,-0.44318,-0.00870686,-0.00858375,0.0101351,41.0773,-0.197053,373.005
2014-05-09-13-12-35-108,-0.781593,0.161318,0.407931,-0.443487,-0.010396,0.00694933,0.0110595,41.0773,-0.197053,373.005
2014-05-09-13-12-35-142,-0.781809,0.1614,0.406904,-0.44402,-0.016366,-0.0102501,0.00657792,41.0773,-0.197053,373.005
2014-05-09-13-12-35-177,-0.782122,0.161693,0.405711,-0.444454,-0.0171765,-0.000956964,0.00141191,41.0773,-0.197053,373.005
2014-05-09-13-12-35-211,-0.78253,0.161031,0.404396,-0.445173,-0.0167533,0.00243955,0.00249932,41.0773,-0.197053,373.005
2014-05-09-13-12-35-245,-0.782876,0.160142,0.403572,-0.445634,-0.0135172,0.00532424,0.00392676,41.0773,-0.197053,373.005
2014-05-09-13-12-35-280,-0.78327,0.159102,0.402782,-0.446028,-0.00964629,-0.00238209,0.00439179,41.0773,-0.197053,373.005
2014-05-09-13-12-35-315,-0.783616,0.158244,0.402084,-0.446356,-0.00283915,-0.000625418,0.00188523,41.0773,-0.197053,373.005
2014-05-09-13-12-35-349,-0.783831,0.157307,0.40166,-0.446691,-0.0011707,-0.000779316,0.005724,41.0773,-0.197053,373.005
2014-05-09-13-12-35-383,-0.784045,0.156327,0.401272,-0.447007,-0.00343472,-0.000100621,-0.00219205,41.0773,-0.197053,373.005
2014-05-09-13-12-35-418,-0.784177,0.15562,0.400747,-0.447494,-0.00228099,-0.0103414,-0.000104004,41.0773,-0.197053,373.005
2014-05-09-13-12-35-452,-0.784207,0.155115,0.40013,-0.448168,-0.00913333,0.00247611,-0.00098268,41.0773,-0.197053,373.005
2014-05-09-13-12-35-487,-0.784112,0.154601,0.399711,-0.448886,-0.00870008,0.000975867,-0.0131075,41.0773,-0.197053,373.005
2014-05-09-13-12-35-521,-0.784014,0.153303,0.399763,-0.449454,0.000740885,0.00638815,-0.0130246,41.0773,-0.197053,373.005
2014-05-09-13-12-35-555,-0.78403,0.152668,0.399845,-0.44957,0.00575751,0.000440772,-0.00577422,41.0773,-0.197053,373.005
2014-05-09-13-12-35-589,-0.78399,0.152519,0.399894,-0.449646,0.00840939,-0.00528606,-0.00844175,41.0773,-0.197053,373.005
2014-05-09-13-12-35-623,-0.783909,0.152618,0.400023,-0.44964,0.0074746,0.00520174,-0.00244839,41.0773,-0.197053,373.005
2014-05-09-13-12-35-658,-0.783631,0.153326,0.400255,-0.449678,0.00799656,-0.00562836,0.00790911,41.0773,-0.197053,373.005
2014-05-09-13-12-35-692,-0.78327,0.153908,0.400747,-0.44967,0.0108746,0.00217462,0.00369302,41.0773,-0.197053,373.005
2014-05-09-13-12-35-726,-0.783173,0.153724,0.400987,-0.449686,0.022713,-0.00647442,0.0120427,41.0773,-0.197053,373.005
2014-05-09-13-12-35-761,-0.782974,0.153793,0.400845,-0.450137,0.0280579,-0.0012214,0.0125797,41.0773,-0.197053,373.005
2014-05-09-13-12-35-796,-0.78275,0.154008,0.400318,-0.45092,0.0256816,-0.00680887,0.010263,41.0773,-0.197053,373.005
2014-05-09-13-12-35-830,-0.782164,0.154847,0.399217,-0.452624,0.0177595,-0.0100184,0.00672902,41.0773,-0.197053,373.005
2014-05-09-13-12-35-864,-0.781588,0.155643,0.39839,-0.454072,0.0112073,0.00250807,0.0010617,41.0773,-0.197053,373.005
2014-05-09-13-12-35-898,-0.780807,0.157123,0.397438,-0.455736,0.000947474,0.00152533,-0.0013006,41.0773,-0.197053,373.005
2014-05-09-13-12-35-933,-0.779649,0.159538,0.396814,-0.45742,-0.0143185,0.00861555,-0.00808143,41.0773,-0.197053,373.005
2014-05-09-13-12-35-967,-0.778356,0.162184,0.396714,-0.458778,-0.0320648,0.0220495,-0.0146793,41.0773,-0.197053,373.005
2014-05-09-13-12-36-002,-0.777206,0.16457,0.397155,-0.459494,-0.0331978,0.0147324,-0.00767337,41.0773,-0.197053,373.005
2014-05-09-13-12-36-036,-0.776402,0.166292,0.397912,-0.45958,-0.0236401,0.00155431,-0.00422114,41.0773,-0.197053,373.005
2014-05-09-13-12-36-071,-0.775712,0.167813,0.398451,-0.459724,-0.0140123,-0.00703142,-0.0108493,41.0773,-0.197053,373.005
2014-05-09-13-12-36-105,-0.775035,0.170457,0.398103,-0.460195,-0.00936428,-0.00110594,-0.00567108,41.0773,-0.197053,373.005
2014-05-09-13-12-36-139,-0.775017,0.172653,0.39745,-0.459971,-0.0148926,-0.00360837,0.00272026,41.0773,-0.197053,373.005
2014-05-09-13-12-36-174,-0.775047,0.17552,0.396844,-0.459359,-0.0162847,0.00130506,-0.00234328,41.0773,-0.197053,373.005
2014-05-09-13-12-36-208,-0.775177,0.178938,0.395969,-0.458574,-0.0329402,0.00564468,0.00851671,41.0773,-0.197053,373.005
2014-05-09-13-12-36-242,-0.775208,0.182825,0.394678,-0.458102,-0.0417758,0.00385439,0.00859974,41.0773,-0.197053,373.005
2014-05-09-13-12-36-277,-0.775471,0.18534,0.393765,-0.457431,-0.0338428,-0.0170723,0.00613075,41.0773,-0.197053,373.005
2014-05-09-13-12-36-311,-0.776044,0.186752,0.392839,-0.45668,-0.0242323,-0.0141097,0.00816762,41.0773,-0.197053,373.005
2014-05-09-13-12-36-346,-0.776423,0.187985,0.392044,-0.456213,-0.0213842,-0.00722766,0.00405228,41.0773,-0.197053,373.005
2014-05-09-13-12-36-381,-0.776587,0.189235,0.391379,-0.455988,-0.0241393,0.00468446,0.00249417,41.0773,-0.197053,373.005
2014-05-09-13-12-36-414,-0.776795,0.191432,0.390641,-0.455349,-0.0298799,0.00258734,0.00902456,41.0773,-0.197053,373.005
2014-05-09-13-12-36-449,-0.776809,0.192137,0.391008,-0.454714,-0.027256,0.005066,0.000569044,41.0773,-0.197053,373.005
2014-05-09-13-12-36-483,-0.776876,0.192334,0.391768,-0.45386,-0.0191163,0.00429351,0.0100183,41.0773,-0.197053,373.005
2014-05-09-13-12-36-518,-0.777018,0.191636,0.393165,-0.452703,-0.0149073,0.0100893,0.00414705,41.0773,-0.197053,373.005
2014-05-09-13-12-36-552,-0.777364,0.189741,0.394709,-0.451562,0.00299198,0.00197292,0.0075399,41.0773,-0.197053,373.005
2014-05-09-13-12-36-586,-0.777865,0.187443,0.395935,-0.450586,0.0219605,0.00701264,0.00960776,41.0773,-0.197053,373.005
2014-05-09-13-12-36-621,-0.778165,0.185579,0.396394,-0.450435,0.0183262,-0.000833464,0.0140465,41.0773,-0.197053,373.005
2014-05-09-13-12-36-655,-0.778376,0.183781,0.396642,-0.450588,0.0181008,0.00862216,0.00971141,41.0773,-0.197053,373.005
2014-05-09-13-12-36-690,-0.778544,0.181873,0.39717,-0.450609,0.0257959,-0.00112274,0.004787,41.0773,-0.197053,373.005
2014-05-09-13-12-36-724,-0.778336,0.181079,0.397955,-0.450596,0.0107886,0.00970525,0.00393642,41.0773,-0.197053,373.005
2014-05-09-13-12-36-759,-0.777943,0.18072,0.399154,-0.450356,0.00880954,0.00534294,0.00643946,41.0773,-0.197053,373.005
2014-05-09-13-12-36-793,-0.777434,0.180308,0.400617,-0.450102,0.0102478,-0.00852686,0.0113879,41.0773,-0.197053,373.005
2014-05-09-13-12-36-827,-0.776873,0.18057,0.401601,-0.450088,0.00752248,-0.00281112,0.0119049,41.0773,-0.197053,373.005
2014-05-09-13-12-36-862,-0.776412,0.181054,0.401787,-0.450524,-0.00886186,-0.00299428,0.00908248,41.0773,-0.197053,373.005
2014-05-09-13-12-36-896,-0.77613,0.180818,0.401663,-0.451214,-0.0160195,0.0041503,0.000255072,41.0773,-0.197053,373.005
2014-05-09-13-12-36-931,-0.775902,0.180146,0.401577,-0.451951,-0.0160592,-0.00208962,0.000533358,41.0773,-0.197053,373.005
2014-05-09-13-12-36-965,-0.775541,0.17941,0.401589,-0.452851,-0.0199141,0.015362,-0.00584417,41.0773,-0.197053,373.005
2014-05-09-13-12-37-000,-0.774961,0.176863,0.402563,-0.45398,-0.0143676,0.0147776,-0.0120259,41.0773,-0.197053,373.005
2014-05-09-13-12-37-034,-0.774863,0.174497,0.40366,-0.454089,0.00176841,0.0075671,-0.00999995,41.0773,-0.197053,373.005
2014-05-09-13-12-37-068,-0.774905,0.171689,0.404884,-0.453999,0.00957183,0.0093422,-0.00821488,41.0773,-0.197053,373.005
2014-05-09-13-12-37-102,-0.774897,0.16884,0.406201,-0.453903,0.0228915,-0.00314254,-0.00322997,41.0773,-0.197053,373.005
2014-05-09-13-12-37-136,-0.774912,0.166584,0.406968,-0.454024,0.0244441,0.0106028,-0.00287748,41.0773,-0.197053,373.005
2014-05-09-13-12-37-171,-0.774728,0.164756,0.407908,-0.454162,0.0242543,-0.0152175,-0.0116532,41.0773,-0.197053,373.005
2014-05-09-13-12-37-205,-0.774215,0.164354,0.409083,-0.454124,0.0234365,-0.0222748,-0.00484278,41.0773,-0.197053,373.005
2014-05-09-13-12-37-240,-0.773427,0.165145,0.410337,-0.454051,0.00394518,-0.00117068,-0.00409666,41.0773,-0.197053,373.005
2014-05-09-13-12-37-274,-0.772597,0.166752,0.411214,-0.454082,-0.0131877,0.0168568,-0.00177435,41.0773,-0.197053,373.005
2014-05-09-13-12-37-309,-0.772205,0.16786,0.413077,-0.452647,-0.0161641,0.00362962,0.0115571,41.0773,-0.197053,373.005
2014-05-09-13-12-37-343,-0.772261,0.166984,0.414465,-0.451607,0.00140965,0.0103114,0.0226849,41.0773,-0.197053,373.005
2014-05-09-13-12-37-377,-0.772435,0.164942,0.415566,-0.451047,0.0210942,-0.00144576,0.00398568,41.0773,-0.197053,373.005
2014-05-09-13-12-37-412,-0.772858,0.163129,0.415992,-0.450589,0.0136008,0.00542072,0.00572941,41.0773,-0.197053,373.005
2014-05-09-13-12-37-446,-0.773551,0.162369,0.415675,-0.449965,0.0165173,0.0280273,0.0127008,41.0773,-0.197053,373.005
2014-05-09-13-12-37-481,-0.774295,0.161941,0.414758,-0.449687,-0.00595288,-0.00159303,0.0129045,41.0773,-0.197053,373.005
2014-05-09-13-12-37-515,-0.774637,0.161949,0.413764,-0.45001,-0.01406,0.0027154,0.00985557,41.0773,-0.197053,373.005
2014-05-09-13-12-37-549,-0.774962,0.1624,0.41265,-0.450311,-0.0168604,-0.0143981,0.0136231,41.0773,-0.197053,373.005
2014-05-09-13-12-37-584,-0.775528,0.162154,0.411591,-0.450394,-0.0234174,-0.0038992,0.0109434,41.0773,-0.197053,373.005
2014-05-09-13-12-37-618,-0.776323,0.161337,0.410241,-0.450551,-0.0207677,-0.0040486,0.0109585,41.0773,-0.197053,373.005
2014-05-09-13-12-37-653,-0.776696,0.160103,0.410012,-0.450556,-0.00382414,-0.000151564,0.00859401,41.0773,-0.197053,373.005
2014-05-09-13-12-37-687,-0.776762,0.158276,0.410184,-0.450932,-0.00477124,-0.0141968,0.00672979,41.0773,-0.197053,373.005
2014-05-09-13-12-37-721,-0.776603,0.156991,0.410316,-0.451534,0.0102516,-0.00796275,-0.00183831,41.0773,-0.197053,373.005
2014-05-09-13-12-37-756,-0.776255,0.155979,0.410226,-0.452563,-0.00221479,0.00102243,-0.00215539,41.0773,-0.197053,373.005
2014-05-09-13-12-37-790,-0.775744,0.155338,0.41023,-0.453655,-0.00967167,-0.00776144,-0.00793623,41.0773,-0.197053,373.005
2014-05-09-13-12-37-825,-0.775078,0.154958,0.410786,-0.45442,-0.0110102,-0.000682073,-0.0037269,41.0773,-0.197053,373.005
2014-05-09-13-12-37-859,-0.774223,0.154232,0.412089,-0.454943,0.0041887,-0.0113257,0.000437887,41.0773,-0.197053,373.005
2014-05-09-13-12-37-894,-0.773542,0.152964,0.413574,-0.455182,0.0117328,-0.00946526,-0.00944569,41.0773,-0.197053,373.005
2014-05-09-13-12-37-928,-0.772669,0.151358,0.414782,-0.456101,0.0169874,0.00147389,-0.0107739,41.0773,-0.197053,373.005
2014-05-09-13-12-37-962,-0.771748,0.152151,0.414898,-0.457291,-0.0021839,0.0098309,-0.015337,41.0773,-0.197053,373.005
2014-05-09-13-12-37-996,-0.770572,0.153649,0.415555,-0.458175,-0.0224007,-0.0053746,-0.0124735,41.0773,-0.197053,373.005
2014-05-09-13-12-38-030,-0.769574,0.154909,0.416933,-0.458176,-0.01213,-0.016165,-0.00614796,41.0773,-0.197053,373.005
2014-05-09-13-12-38-065,-0.768547,0.156026,0.418368,-0.458213,-0.0115139,-0.0204165,-0.00559192,41.0773,-0.197053,373.005
2014-05-09-13-12-38-100,-0.767635,0.157427,0.419122,-0.458574,-0.0209167,0.0014941,-0.0107313,41.0773,-0.197053,373.005
2014-05-09-13-12-38-134,-0.767262,0.158706,0.419134,-0.458746,-0.0212562,-0.00686124,0.000484295,41.0773,-0.197053,373.005
2014-05-09-13-12-38-168,-0.767419,0.158775,0.418831,-0.458736,-0.0132943,-0.00497058,-0.00497182,41.0773,-0.197053,373.002
2014-05-09-13-12-38-203,-0.767776,0.157735,0.418393,-0.458898,-0.00720209,0.00399494,-0.00942011,41.0773,-0.197053,373.002
2014-05-09-13-12-38-236,-0.768557,0.157527,0.416903,-0.459018,-0.00765499,-0.00712943,-0.0184486,41.0773,-0.197053,373.002
2014-05-09-13-12-38-271,-0.7692,0.158107,0.415944,-0.458612,-0.0138041,0.00828966,-0.00622009,41.0773,-0.197053,373.002
2014-05-09-13-12-38-305,-0.770344,0.158533,0.415434,-0.457004,-0.00548325,0.0137531,0.0026832,41.0773,-0.197053,373.002
2014-05-09-13-12-38-339,-0.771758,0.158728,0.415118,-0.454831,0.00383035,0.0250446,0.0117919,41.0773,-0.197053,373.002
2014-05-09-13-12-38-374,-0.773167,0.158826,0.414766,-0.45272,0.00828509,0.00887166,0.0134029,41.0773,-0.197053,373.002
